=========

nsubj(had-3, I-1)
nsubjpass(frustrated-3, I-1)
nsubj(have-8, I-1)
auxpass(frustrated-3, was-2)
root(ROOT-0, frustrated-3)
advmod(frustrated-3, really-5)
conj_but(frustrated-3, really-5)
aux(have-8, did-6)
neg(have-8, not-7)
conj_but(frustrated-3, have-8)
det(time-10, the-9)
dobj(have-8, time-10)
aux(troubleshoot-12, to-11)
infmod(time-10, troubleshoot-12)
dobj(troubleshoot-12, it-13)
det(time-16, the-15)
prep_at(troubleshoot-12, time-16)

=========

nsubj(watched-3, I-1)
aux(watched-3, have-2)
root(ROOT-0, watched-3)
det(tv-5, this-4)
dobj(watched-3, tv-5)
advmod(using-7, just-6)
xcomp(watched-3, using-7)
dobj(using-7, it-8)
det(tv-11, a-10)
prep_as(using-7, tv-11)
det(month-15, the-13)
amod(month-15, past-14)
prep_for(tv-11, month-15)
prep_for(tv-11, so-17)
advmod(month-15, so-17)
conj_or(month-15, so-17)

=========

advmod(went-5, Well-1)
tmod(went-5, today-2)
poss(router-4, our-3)
nsubj(went-5, router-4)
root(ROOT-0, went-5)
prt(went-5, out-6)
nsubj(had-9, we-8)
xsubj(purchase-11, we-8)
conj_and(went-5, had-9)
aux(purchase-11, to-10)
xcomp(had-9, purchase-11)
xcomp(had-9, set-13)
conj_and(purchase-11, set-13)
prt(set-13, up-14)
det(one-17, a-15)
amod(one-17, new-16)
dobj(set-13, one-17)

=========

nsubj(got-2, We-1)
root(ROOT-0, got-2)
predet(computers-5, all-3)
det(computers-5, the-4)
dobj(got-2, computers-5)
advmod(on-line-7, back-6)
advmod(got-2, on-line-7)
det(problems-10, any-9)
prep_without(got-2, problems-10)

=========

nsubj(thought-2, I-1)
root(ROOT-0, thought-2)
nsubj(cure-6, this-3)
aux(cure-6, would-4)
advmod(cure-6, also-5)
ccomp(thought-2, cure-6)
det(TV-8, this-7)
poss(problems-11, TV-8)
nn(problems-11, connection-10)
dobj(cure-6, problems-11)
nsubj(did-14, it-13)
conj_but(thought-2, did-14)
neg(did-14, not-15)

=========

nsubj(proceeded-2, I-1)
xsubj(contact-4, I-1)
root(ROOT-0, proceeded-2)
aux(contact-4, to-3)
xcomp(proceeded-2, contact-4)
dobj(contact-4, Vizio-5)
poss(support-10, their-7)
nn(support-10, chat-8)
amod(support-10, technical-9)
prep_via(Vizio-5, support-10)

=========

mark(waited-4, While-1)
nsubj(waited-4, I-2)
advmod(waited-4, slowly-3)
advcl(troubleshooted-9, waited-4)
prep_for(waited-4, responses-6)
nsubj(troubleshooted-9, we-8)
root(ROOT-0, troubleshooted-9)
dobj(troubleshooted-9, this-10)
det(minutes-15, a-12)
amod(minutes-15, good-13)
num(minutes-15, 70-14)
prep_for(this-10, minutes-15)

=========

det(verdict-2, The-1)
nsubj(settings-11, verdict-2)
poss(end-5, their-4)
prep_on(verdict-2, end-5)
cop(settings-11, was-6)
poss(router-8, my-7)
poss(settings-11, router-8)
nn(settings-11, security-10)
root(ROOT-0, settings-11)

=========

nsubj(changed-3, I-1)
advmod(changed-3, patiently-2)
root(ROOT-0, changed-3)
predet(settings-6, all-4)
det(settings-6, the-5)
dobj(changed-3, settings-6)
dobj(changed-3, anything-8)
conj_and(settings-6, anything-8)
dobj(had-10, anything-8)
nsubj(had-10, they-9)
rcmod(anything-8, had-10)
nsubj(do-12, me-11)
ccomp(had-10, do-12)
det(router-15, the-14)
prep_to(do-12, router-15)
det(settings-18, the-17)
prep_to(do-12, settings-18)
conj_and(router-15, settings-18)
det(tv-21, the-20)
prep_on(do-12, tv-21)

=========

nsubj(tedious-4, It-1)
cop(tedious-4, was-2)
advmod(tedious-4, VERY-3)
root(ROOT-0, tedious-4)
aux(go-6, to-5)
xcomp(tedious-4, go-6)
xcomp(tedious-4, go-6')
conj_and(go-6, go-6')
prep_through(go-6, all-8)
prep_of(all-8, this-10)
det(end-14, the-13)
prep_in(go-6', end-14)
nsubj(told-17, they-16)
rcmod(end-14, told-17)
dobj(told-17, me-18)
nsubj(security-24, it-19)
cop(security-24, was-20)
poss(router-22, my-21)
poss(security-24, router-22)
dep(told-17, security-24)
advmod(tedious-4, really-26)

=========

nsubj(work-3, It-1)
aux(work-3, did-2)
root(ROOT-0, work-3)
advmod(hooked-6, when-4)
nsubj(hooked-6, we-5)
dobj(work-3, hooked-6)
dobj(hooked-6, it-7)
prep(hooked-6, in-8)
pcomp(in-8, directly-9)
det(cable-13, the-11)
amod(cable-13, ethernet-12)
prep_to(hooked-6, cable-13)
mark(disabled-18, if-16)
nsubj(disabled-18, I-17)
dobj(work-3, disabled-18)
conj_or(hooked-6, disabled-18)
nn(security-20, ALL-19)
dobj(disabled-18, security-20)
poss(network-23, my-22)
prep_on(security-20, network-23)
nsubj(going-29, I-26)
xsubj(drag-31, I-26)
aux(going-29, am-27)
neg(going-29, not-28)
conj_but(work-3, going-29)
aux(drag-31, to-30)
xcomp(going-29, drag-31)
det(cord-33, a-32)
dobj(drag-31, cord-33)
dobj(want-43, cord-33)
advmod(time-41, all-34)
det(way-36, the-35)
pobj(all-34, way-36)
det(room-39, another-38)
prep_from(all-34, room-39)
det(time-41, every-40)
nsubj(want-43, time-41)
xsubj(watch-45, time-41)
nsubj(want-43, I-42)
xsubj(watch-45, I-42)
rcmod(cord-33, want-43)
aux(watch-45, to-44)
xcomp(want-43, watch-45)
dobj(watch-45, Netflix-46)
xcomp(want-43, leave-48)
conj_or(watch-45, leave-48)
poss(unsecure-51, my-49)
nn(unsecure-51, network-50)
dobj(leave-48, unsecure-51)

=========

dep(minutes-7, So-1)
amod(line-3, bottom-2)
nsubj(minutes-7, line-3)
cop(minutes-7, is-4)
det(minutes-7, the-5)
num(minutes-7, 70-6)
root(ROOT-0, minutes-7)
nsubj(spent-9, I-8)
rcmod(minutes-7, spent-9)
mark(wasted-14, with-10)
amod(support-12, technical-11)
nsubjpass(wasted-14, support-12)
auxpass(wasted-14, was-13)
advcl(spent-9, wasted-14)

=========

nsubj(off-5, I-1)
cop(off-5, am-2)
advmod(off-5, no-3)
dep(off-5, better-4)
root(ROOT-0, off-5)
advmod(was-9, now-6)
dep(was-9, than-7)
nsubj(was-9, I-8)
ccomp(off-5, was-9)
mark(called-12, before-10)
nsubj(called-12, I-11)
advcl(was-9, called-12)

=========

det(TV-2, The-1)
nsubj(tv-8, TV-2)
cop(tv-8, is-3)
det(tv-8, an-4)
num(tv-8, &#34;-5)
nn(tv-8, okay-6)
num(tv-8, &#34;-7)
root(ROOT-0, tv-8)

=========

nsubj(have-3, It-1)
aux(have-3, does-2)
root(ROOT-0, have-3)
det(picture-6, a-4)
amod(picture-6, clear-5)
dobj(have-3, picture-6)

=========

det(sound-2, The-1)
nsubj(bad-6, sound-2)
cop(bad-6, is-3)
det(little-5, a-4)
npadvmod(bad-6, little-5)
root(ROOT-0, bad-6)
nsubj(going-11, we-8)
xsubj(put-13, we-8)
aux(going-11, were-9)
advmod(going-11, always-10)
conj_but(bad-6, going-11)
aux(put-13, to-12)
xcomp(going-11, put-13)
det(soundbar-15, a-14)
dobj(put-13, soundbar-15)
prep_on(soundbar-15, it-17)
aux(make-19, to-18)
xcomp(put-13, make-19)
nsubj(sound-21, it-20)
ccomp(make-19, sound-21)
advmod(sound-21, better-22)
mark(said-26, as-23)
nsubj(said-26, others-24)
aux(said-26, have-25)
ccomp(better-22, said-26)

=========

nsubj(think-5, I-1)
advmod(think-5, just-2)
aux(think-5, do-3)
neg(think-5, not-4)
root(ROOT-0, think-5)
nsubj(hard-10, it-6)
aux(hard-10, should-7)
cop(hard-10, be-8)
advmod(hard-10, this-9)
ccomp(think-5, hard-10)
aux(get-12, to-11)
xcomp(hard-10, get-12)
nsubj(work-15, it-13)
aux(work-15, to-14)
xcomp(get-12, work-15)
det(router-18, a-17)
prep_with(work-15, router-18)
nsubjpass(taken-22, router-18)
auxpass(taken-22, was-20)
advmod(taken-22, just-21)
rcmod(router-18, taken-22)
det(box-26, the-25)
prep_out_of(taken-22, box-26)
det(evening-28, this-27)
tmod(taken-22, evening-28)

=========

nsubj(strange-4, Something-1)
cop(strange-4, is-2)
advmod(strange-4, very-3)
root(ROOT-0, strange-4)
prep_about(strange-4, that-6)

=========

nsubj(think-4, I-1)
aux(think-4, do-2)
neg(think-4, not-3)
root(ROOT-0, think-4)
nsubj(suggest-7, I-5)
aux(suggest-7, would-6)
ccomp(think-4, suggest-7)
dobj(suggest-7, anyone-8)
xcomp(suggest-7, buying-9)
det(tv-12, another-10)
amod(tv-12, smart-11)
dobj(buying-9, tv-12)

=========

nsubj(like-2, Looks-1)
root(ROOT-0, like-2)
nsubj(go-6, I-3)
aux(go-6, 'll-4)
advmod(go-6, just-5)
ccomp(like-2, go-6)
nn(Boxee-9, hook-7)
poss(Boxee-9, my-8)
dobj(go-6, Boxee-9)
dobj(put-12, Boxee-9)
complm(put-12, that-10)
nsubj(put-12, I-11)
dep(Boxee-9, put-12)
advmod(up-14, away-13)
advmod(put-12, up-14)
det(tv-17, this-16)
prep_to(put-12, tv-17)

=========

nsubj(saved-5, I-1)
advmod(saved-5, probably-2)
aux(saved-5, could-3)
aux(saved-5, have-4)
root(ROOT-0, saved-5)
det(couple-7, a-6)
iobj(saved-5, couple-7)
dobj(saved-5, hundred-8)
det(size-11, the-10)
prep_on(hundred-8, size-11)
det(tv-14, this-13)
prep_of(size-11, tv-14)
dobj(smart-20, tv-14)
mark(smart-20, if-15)
nsubj(smart-20, I-16)
aux(smart-20, had-17)
advmod(smart-20, just-18)
cop(smart-20, been-19)
dep(tv-14, smart-20)
advmod(not-22, enough-21)
neg(smart-20, not-22)
aux(buy-24, to-23)
dep(not-22, buy-24)
det(TV-28, a-25)
num(TV-28, &#34;-26)
nn(TV-28, Smart-27)
dobj(buy-24, TV-28)

=========

root(ROOT-0, &#34;-1)

